emoji,name,url,filename
🧓🏻,older adult: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/older-person_light-skin-tone_1f9d3-1f3fb_1f3fb.png,data/older adult: light skin tone.png
🧓🏼,older adult: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/older-person_medium-light-skin-tone_1f9d3-1f3fc_1f3fc.png,data/older adult: medium-light skin tone.png
🧓🏽,older adult: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/older-person_medium-skin-tone_1f9d3-1f3fd_1f3fd.png,data/older adult: medium skin tone.png
🧓🏾,older adult: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/older-person_medium-dark-skin-tone_1f9d3-1f3fe_1f3fe.png,data/older adult: medium-dark skin tone.png
🧓🏿,older adult: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/older-person_dark-skin-tone_1f9d3-1f3ff_1f3ff.png,data/older adult: dark skin tone.png
👴,old man,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/old-man_1f474.png,data/old man.png
👴🏻,old man: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/old-man_light-skin-tone_1f474-1f3fb_1f3fb.png,data/old man: light skin tone.png
👴🏼,old man: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/old-man_medium-light-skin-tone_1f474-1f3fc_1f3fc.png,data/old man: medium-light skin tone.png
👴🏽,old man: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/old-man_medium-skin-tone_1f474-1f3fd_1f3fd.png,data/old man: medium skin tone.png
👴🏾,old man: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/old-man_medium-dark-skin-tone_1f474-1f3fe_1f3fe.png,data/old man: medium-dark skin tone.png
👴🏿,old man: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/old-man_dark-skin-tone_1f474-1f3ff_1f3ff.png,data/old man: dark skin tone.png
👵,old woman,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/old-woman_1f475.png,data/old woman.png
👵🏻,old woman: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/old-woman_light-skin-tone_1f475-1f3fb_1f3fb.png,data/old woman: light skin tone.png
👵🏼,old woman: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/old-woman_medium-light-skin-tone_1f475-1f3fc_1f3fc.png,data/old woman: medium-light skin tone.png
👵🏽,old woman: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/old-woman_medium-skin-tone_1f475-1f3fd_1f3fd.png,data/old woman: medium skin tone.png
👵🏾,old woman: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/old-woman_medium-dark-skin-tone_1f475-1f3fe_1f3fe.png,data/old woman: medium-dark skin tone.png
👵🏿,old woman: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/old-woman_dark-skin-tone_1f475-1f3ff_1f3ff.png,data/old woman: dark skin tone.png
👨‍⚕️,man health worker,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-health-worker_1f468-200d-2695-fe0f.png,data/man health worker.png
👨‍⚕,man health worker,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-health-worker_1f468-200d-2695-fe0f.png,data/man health worker.png
👨🏻‍⚕️,man health worker: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-health-worker-light-skin-tone_1f468-1f3fb-200d-2695-fe0f.png,data/man health worker: light skin tone.png
👨🏻‍⚕,man health worker: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-health-worker-light-skin-tone_1f468-1f3fb-200d-2695-fe0f.png,data/man health worker: light skin tone.png
👨🏼‍⚕️,man health worker: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-health-worker-medium-light-skin-tone_1f468-1f3fc-200d-2695-fe0f.png,data/man health worker: medium-light skin tone.png
👨🏼‍⚕,man health worker: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-health-worker-medium-light-skin-tone_1f468-1f3fc-200d-2695-fe0f.png,data/man health worker: medium-light skin tone.png
👨🏽‍⚕️,man health worker: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-health-worker-medium-skin-tone_1f468-1f3fd-200d-2695-fe0f.png,data/man health worker: medium skin tone.png
👨🏽‍⚕,man health worker: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-health-worker-medium-skin-tone_1f468-1f3fd-200d-2695-fe0f.png,data/man health worker: medium skin tone.png
👨🏾‍⚕️,man health worker: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-health-worker-medium-dark-skin-tone_1f468-1f3fe-200d-2695-fe0f.png,data/man health worker: medium-dark skin tone.png
👨🏾‍⚕,man health worker: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-health-worker-medium-dark-skin-tone_1f468-1f3fe-200d-2695-fe0f.png,data/man health worker: medium-dark skin tone.png
👨🏿‍⚕️,man health worker: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-health-worker-dark-skin-tone_1f468-1f3ff-200d-2695-fe0f.png,data/man health worker: dark skin tone.png
👨🏿‍⚕,man health worker: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-health-worker-dark-skin-tone_1f468-1f3ff-200d-2695-fe0f.png,data/man health worker: dark skin tone.png
👩‍⚕️,woman health worker,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-health-worker_1f469-200d-2695-fe0f.png,data/woman health worker.png
👩‍⚕,woman health worker,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-health-worker_1f469-200d-2695-fe0f.png,data/woman health worker.png
👩🏻‍⚕️,woman health worker: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-health-worker-light-skin-tone_1f469-1f3fb-200d-2695-fe0f.png,data/woman health worker: light skin tone.png
👩🏻‍⚕,woman health worker: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-health-worker-light-skin-tone_1f469-1f3fb-200d-2695-fe0f.png,data/woman health worker: light skin tone.png
👩🏼‍⚕️,woman health worker: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-health-worker-medium-light-skin-tone_1f469-1f3fc-200d-2695-fe0f.png,data/woman health worker: medium-light skin tone.png
👩🏼‍⚕,woman health worker: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-health-worker-medium-light-skin-tone_1f469-1f3fc-200d-2695-fe0f.png,data/woman health worker: medium-light skin tone.png
👩🏽‍⚕️,woman health worker: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-health-worker-medium-skin-tone_1f469-1f3fd-200d-2695-fe0f.png,data/woman health worker: medium skin tone.png
👩🏽‍⚕,woman health worker: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-health-worker-medium-skin-tone_1f469-1f3fd-200d-2695-fe0f.png,data/woman health worker: medium skin tone.png
👩🏾‍⚕️,woman health worker: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-health-worker-medium-dark-skin-tone_1f469-1f3fe-200d-2695-fe0f.png,data/woman health worker: medium-dark skin tone.png
👩🏾‍⚕,woman health worker: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-health-worker-medium-dark-skin-tone_1f469-1f3fe-200d-2695-fe0f.png,data/woman health worker: medium-dark skin tone.png
👩🏿‍⚕️,woman health worker: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-health-worker-dark-skin-tone_1f469-1f3ff-200d-2695-fe0f.png,data/woman health worker: dark skin tone.png
👩🏿‍⚕,woman health worker: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-health-worker-dark-skin-tone_1f469-1f3ff-200d-2695-fe0f.png,data/woman health worker: dark skin tone.png
👨‍🎓,man student,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-student_1f468-200d-1f393.png,data/man student.png
👨🏻‍🎓,man student: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-student-light-skin-tone_1f468-1f3fb-200d-1f393.png,data/man student: light skin tone.png
👨🏼‍🎓,man student: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-student-medium-light-skin-tone_1f468-1f3fc-200d-1f393.png,data/man student: medium-light skin tone.png
👨🏽‍🎓,man student: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-student-medium-skin-tone_1f468-1f3fd-200d-1f393.png,data/man student: medium skin tone.png
👨🏾‍🎓,man student: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-student-medium-dark-skin-tone_1f468-1f3fe-200d-1f393.png,data/man student: medium-dark skin tone.png
👨🏿‍🎓,man student: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-student-dark-skin-tone_1f468-1f3ff-200d-1f393.png,data/man student: dark skin tone.png
👩‍🎓,woman student,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-student_1f469-200d-1f393.png,data/woman student.png
👩🏻‍🎓,woman student: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-student-light-skin-tone_1f469-1f3fb-200d-1f393.png,data/woman student: light skin tone.png
👩🏼‍🎓,woman student: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-student-medium-light-skin-tone_1f469-1f3fc-200d-1f393.png,data/woman student: medium-light skin tone.png
👩🏽‍🎓,woman student: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-student-medium-skin-tone_1f469-1f3fd-200d-1f393.png,data/woman student: medium skin tone.png
👩🏾‍🎓,woman student: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-student-medium-dark-skin-tone_1f469-1f3fe-200d-1f393.png,data/woman student: medium-dark skin tone.png
👩🏿‍🎓,woman student: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-student-dark-skin-tone_1f469-1f3ff-200d-1f393.png,data/woman student: dark skin tone.png
👨‍🏫,man teacher,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-teacher_1f468-200d-1f3eb.png,data/man teacher.png
👨🏻‍🏫,man teacher: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-teacher-light-skin-tone_1f468-1f3fb-200d-1f3eb.png,data/man teacher: light skin tone.png
👨🏼‍🏫,man teacher: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-teacher-medium-light-skin-tone_1f468-1f3fc-200d-1f3eb.png,data/man teacher: medium-light skin tone.png
👨🏽‍🏫,man teacher: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-teacher-medium-skin-tone_1f468-1f3fd-200d-1f3eb.png,data/man teacher: medium skin tone.png
👨🏾‍🏫,man teacher: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-teacher-medium-dark-skin-tone_1f468-1f3fe-200d-1f3eb.png,data/man teacher: medium-dark skin tone.png
👨🏿‍🏫,man teacher: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-teacher-dark-skin-tone_1f468-1f3ff-200d-1f3eb.png,data/man teacher: dark skin tone.png
👩‍🏫,woman teacher,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-teacher_1f469-200d-1f3eb.png,data/woman teacher.png
👩🏻‍🏫,woman teacher: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-teacher-light-skin-tone_1f469-1f3fb-200d-1f3eb.png,data/woman teacher: light skin tone.png
👩🏼‍🏫,woman teacher: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-teacher-medium-light-skin-tone_1f469-1f3fc-200d-1f3eb.png,data/woman teacher: medium-light skin tone.png
👩🏽‍🏫,woman teacher: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-teacher-medium-skin-tone_1f469-1f3fd-200d-1f3eb.png,data/woman teacher: medium skin tone.png
👩🏾‍🏫,woman teacher: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-teacher-medium-dark-skin-tone_1f469-1f3fe-200d-1f3eb.png,data/woman teacher: medium-dark skin tone.png
👩🏿‍🏫,woman teacher: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-teacher-dark-skin-tone_1f469-1f3ff-200d-1f3eb.png,data/woman teacher: dark skin tone.png
👨‍⚖️,man judge,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-judge_1f468-200d-2696-fe0f.png,data/man judge.png
👨‍⚖,man judge,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-judge_1f468-200d-2696-fe0f.png,data/man judge.png
👨🏻‍⚖️,man judge: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-judge-light-skin-tone_1f468-1f3fb-200d-2696-fe0f.png,data/man judge: light skin tone.png
👨🏻‍⚖,man judge: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-judge-light-skin-tone_1f468-1f3fb-200d-2696-fe0f.png,data/man judge: light skin tone.png
👨🏼‍⚖️,man judge: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-judge-medium-light-skin-tone_1f468-1f3fc-200d-2696-fe0f.png,data/man judge: medium-light skin tone.png
👨🏼‍⚖,man judge: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-judge-medium-light-skin-tone_1f468-1f3fc-200d-2696-fe0f.png,data/man judge: medium-light skin tone.png
👨🏽‍⚖️,man judge: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-judge-medium-skin-tone_1f468-1f3fd-200d-2696-fe0f.png,data/man judge: medium skin tone.png
👨🏽‍⚖,man judge: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-judge-medium-skin-tone_1f468-1f3fd-200d-2696-fe0f.png,data/man judge: medium skin tone.png
👨🏾‍⚖️,man judge: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-judge-medium-dark-skin-tone_1f468-1f3fe-200d-2696-fe0f.png,data/man judge: medium-dark skin tone.png
👨🏾‍⚖,man judge: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-judge-medium-dark-skin-tone_1f468-1f3fe-200d-2696-fe0f.png,data/man judge: medium-dark skin tone.png
👨🏿‍⚖️,man judge: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-judge-dark-skin-tone_1f468-1f3ff-200d-2696-fe0f.png,data/man judge: dark skin tone.png
👨🏿‍⚖,man judge: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-judge-dark-skin-tone_1f468-1f3ff-200d-2696-fe0f.png,data/man judge: dark skin tone.png
👩‍⚖️,woman judge,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-judge_1f469-200d-2696-fe0f.png,data/woman judge.png
👩‍⚖,woman judge,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-judge_1f469-200d-2696-fe0f.png,data/woman judge.png
👩🏻‍⚖️,woman judge: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-judge-light-skin-tone_1f469-1f3fb-200d-2696-fe0f.png,data/woman judge: light skin tone.png
👩🏻‍⚖,woman judge: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-judge-light-skin-tone_1f469-1f3fb-200d-2696-fe0f.png,data/woman judge: light skin tone.png
👩🏼‍⚖️,woman judge: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-judge-medium-light-skin-tone_1f469-1f3fc-200d-2696-fe0f.png,data/woman judge: medium-light skin tone.png
👩🏼‍⚖,woman judge: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-judge-medium-light-skin-tone_1f469-1f3fc-200d-2696-fe0f.png,data/woman judge: medium-light skin tone.png
